Player,Pos,Spotrac_ID,Team,Trans_Date,Trans
Aron Baynes, C,http://www.spotrac.com/redirect/player/11850/,DET,Jun 20 2017,Declined $6.5 million Player Option with Detroit (DET) for 2017-18				
Reggie Bullock, SF,http://www.spotrac.com/redirect/player/13338/,DET,Jun 16 2017,Suspended 5 games (forefeit $82891) for violating the NBA’s anti-drug policy				
Andre Drummond, C,http://www.spotrac.com/redirect/player/10817/,DET,Mar 1 2017,Fined $2000 for ejection from DET-NOP game				
Andre Drummond, C,http://www.spotrac.com/redirect/player/10817/,DET,Apr 3 2018,Fined $15000 for 'engaging in altercation' with Quincy Acy during DET-BKN game				
Andre Drummond, C,http://www.spotrac.com/redirect/player/10817/,DET,Apr 1 2018,Fined $2000 for ejection from DET-BKN game				
Brice Johnson, PF,http://www.spotrac.com/redirect/player/20230/,DET,Feb 8 2018,Traded to Memphis (MEM) from Detroit (DET)  with 2022 2nd round pick for  James Ennis
Willie Reed, C,http://www.spotrac.com/redirect/player/11665/,DET,Feb 8 2018,Traded to Chicago (CHI) from Detroit (DET)  with 2022 2nd round pick for  Jameer Nelson
Willie Reed, C,http://www.spotrac.com/redirect/player/11665/,DET,Feb 6 2018,Suspended 6 games (forfeit $65262) for domestic incident				
Brice Johnson, PF,http://www.spotrac.com/redirect/player/20230/,DET,Jan 29 2018, 
Willie Reed, C,http://www.spotrac.com/redirect/player/11665/,DET,Jan 29 2018,Traded to Detroit (DET) from Los Angeles (LAC)  with  Blake GriffinBrice JohnsonTobias HarrisAvery BradleyBoban Marjanovic
Luis Montero, SG,http://www.spotrac.com/redirect/player/17989/,DET,Jan 15 2018,Waived by Detroit (DET)				
Dwight Buycks, PG,http://www.spotrac.com/redirect/player/13409/,DET,Jan 12 2018,Signed a 2 year contract with Detroit (DET) - converted Two-Way contract				
Yakuba Ouattara, SG,http://www.spotrac.com/redirect/player/24255/,BKN,Dec 18 2017,Waived by Brooklyn (BKN)				
Sean Kilpatrick, SG,http://www.spotrac.com/redirect/player/15922/,BKN,Dec 7 2017,Waived by Brooklyn (BKN)				
Trevor Booker, PF,http://www.spotrac.com/redirect/player/6905/,BKN,Dec 7 2017,Traded to Philadelphia (PHI) from Brooklyn (BKN)  for  Jahlil OkaforNik Stauskas
Kamari Murphy, PF,http://www.spotrac.com/redirect/player/24527/,BKN,Oct 13 2017,Waived by Brooklyn (BKN)				
Tahjere McCall, G,http://www.spotrac.com/redirect/player/24526/,BKN,Oct 13 2017,Waived by Brooklyn (BKN)				
Kamari Murphy, PF,http://www.spotrac.com/redirect/player/24527/,BKN,Oct 12 2017,Signed a contract with Brooklyn (BKN)				
Tahjere McCall, G,http://www.spotrac.com/redirect/player/24526/,BKN,Oct 12 2017,Signed a contract with Brooklyn (BKN)				
Milton Doyle, G,http://www.spotrac.com/redirect/player/24312/,BKN,Oct 12 2017,Waived by Brooklyn (BKN)				
Rondae Hollis-Jefferson, SF,http://www.spotrac.com/redirect/player/17851/,BKN,Oct 12 2017,Brooklyn (BKN) exercised $2.47 million option for 2018-19				
D'Angelo Russell, PG,http://www.spotrac.com/redirect/player/17830/,BKN,Oct 12 2017,Brooklyn (BKN) exercised $7.02 million option for 2018-19				
Jeremy Senglin, PG,http://www.spotrac.com/redirect/player/23678/,BKN,Oct 12 2017,Waived by Brooklyn (BKN)				
Akil Mitchell, PF,http://www.spotrac.com/redirect/player/15856/,BKN,Oct 12 2017,Waived by Brooklyn (BKN)				
Caris LeVert, SG,http://www.spotrac.com/redirect/player/20225/,BKN,Oct 12 2017,Brooklyn (BKN) exercised $1.7 million option for 2018-19				
Akil Mitchell, PF,http://www.spotrac.com/redirect/player/15856/,BKN,Sep 24 2017,Signed a contract with Brooklyn (BKN)				
Tyler Zeller, C,http://www.spotrac.com/redirect/player/10825/,BKN,Sep 12 2017,Signed a 2 year $3.64 million contract with Brooklyn (BKN)				
K.J. McDaniels, SG,http://www.spotrac.com/redirect/player/15384/,BKN,Aug 22 2017,Signed a contract with Toronto (TOR)				
Milton Doyle, G,http://www.spotrac.com/redirect/player/24312/,BKN,Aug 4 2017,Signed a contract with Brooklyn (BKN)				
Jeremy Senglin, PG,http://www.spotrac.com/redirect/player/23678/,BKN,Aug 4 2017,Signed a contract with Brooklyn (BKN)				
Archie Goodwin, SG,http://www.spotrac.com/redirect/player/13342/,BKN,Jul 28 2017,Waived by Brooklyn (BKN)				
Andrew Nicholson, PF,http://www.spotrac.com/redirect/player/10844/,BKN,Jul 25 2017,Traded to Portland (POR) from Brooklyn (BKN)  for  Allen Crabbe
Yakuba Ouattara, SG,http://www.spotrac.com/redirect/player/24255/,BKN,Jul 21 2017,Signed a two-way contract with Brooklyn (BKN)				
Jarrett Allen, C,http://www.spotrac.com/redirect/player/23617/,BKN,Jul 20 2017,Signed a 2 year $3.75 million contract with Brooklyn (BKN)				
Otto Porter Jr., SF,http://www.spotrac.com/redirect/player/13316/,BKN,Jul 19 2017,Signed a 4 year $106.5 million with Washington (WAS); Washington (WAS) can matched Brooklyn (BKN) Offer Sheet				
Justin Hamilton, C,http://www.spotrac.com/redirect/player/10870/,BKN,Jul 13 2017,Traded to Toronto (TOR) from Brooklyn (BKN)  for  DeMarre Carroll
K.J. McDaniels, SG,http://www.spotrac.com/redirect/player/15384/,BKN,Jun 25 2017,Brooklyn (BKN) declined $3.48 million option for 2017-18				
Aleksandar Vezenkov, SF,http://www.spotrac.com/redirect/player/23658/,BKN,Jun 22 2017,Drafted by Brooklyn (BKN): Round 2 (#57overall)				
Jarrett Allen, C,http://www.spotrac.com/redirect/player/23617/,BKN,Jun 22 2017,Drafted by Brooklyn (BKN): Round 1 (#22overall)				
Timofey Mozgov, C,http://www.spotrac.com/redirect/player/7118/,BKN,Jun 20 2017,Traded to Brooklyn (BKN) from Los Angeles (LAL)  with  D'Angelo RussellBrook Lopez
Cliff Alexander, PF,http://www.spotrac.com/redirect/player/18049/,BKN,Apr 4 2017,Waived by Brooklyn (BKN)				
Cliff Alexander, PF,http://www.spotrac.com/redirect/player/18049/,BKN,Apr 4 2017,Signed a contract with Brooklyn (BKN)				
Archie Goodwin, SG,http://www.spotrac.com/redirect/player/13342/,BKN,Apr 4 2017,Signed a 2 year $1.65 million contract with Brooklyn (BKN)				
Prince Ibeh, C,http://www.spotrac.com/redirect/player/21701/,BKN,Apr 4 2017,Signed a contract with Brooklyn (BKN)				
Prince Ibeh, C,http://www.spotrac.com/redirect/player/21701/,BKN,Apr 4 2017,Waived by Brooklyn (BKN)				
Archie Goodwin, SG,http://www.spotrac.com/redirect/player/13342/,BKN,Mar 25 2017,Signed a 10-day contract with Brooklyn (BKN)				
Archie Goodwin, SG,http://www.spotrac.com/redirect/player/13342/,BKN,Mar 15 2017,Signed a 10-day contract with Brooklyn (BKN)				
Luis Scola, PF,http://www.spotrac.com/redirect/player/2400/,BKN,Feb 27 2017,Waived by Brooklyn (BKN)				
Marcus Thornton, SG,http://www.spotrac.com/redirect/player/6308/,BKN,Feb 23 2017,Waived by Brooklyn (BKN)				
K.J. McDaniels, SG,http://www.spotrac.com/redirect/player/15384/,BKN,Feb 23 2017,Traded to Brooklyn (BKN) from Houston (HOU)  for TBD				
Marcus Thornton, SG,http://www.spotrac.com/redirect/player/6308/,BKN,Feb 22 2017,Traded to Brooklyn (BKN) from Washington (WAS)  with  Andrew NicholsonBojan BogdanovicChris McCullough
Quincy Acy, PF,http://www.spotrac.com/redirect/player/10862/,BKN,Jan 30 2017,Signed a 2 year $3.5 million contract with Brooklyn (BKN)				
Quincy Acy, PF,http://www.spotrac.com/redirect/player/10862/,BKN,Jan 20 2017,Signed a 10-day contract with Brooklyn (BKN)				
Quincy Acy, PF,http://www.spotrac.com/redirect/player/10862/,BKN,Jan 10 2017,Signed a 10-day contract with Brooklyn (BKN)				
Anthony Bennett, PF,http://www.spotrac.com/redirect/player/13314/,BKN,Jan 9 2017,Waived by Brooklyn (BKN)				
Quincy Acy, PF,http://www.spotrac.com/redirect/player/10862/,BKN,Apr 3 2018,Fined $25000 for 'aggressively pursuing Andre Drummond' during DET-BKN game				
Quincy Acy, PF,http://www.spotrac.com/redirect/player/10862/,BKN,Apr 1 2018,Fined $2000 for ejection from DET-BKN game				
Rashad Vaughn, SG,http://www.spotrac.com/redirect/player/17845/,BKN,Feb 8 2018,Traded to New Orleans (NOP) from Brooklyn (BKN)  for  Dante Cunningham
Jeremy Lin, PG,http://www.spotrac.com/redirect/player/7115/,BKN,Feb 8 2018,Exercised $12.5 million option with Brooklyn (BKN) for 2018-2019				
Rashad Vaughn, SG,http://www.spotrac.com/redirect/player/17845/,BKN,Feb 5 2018,Traded to Brooklyn (BKN) from Milwaukee (MIL)  with 2018 2nd round pick [protected 31-47]  for  Tyler Zeller
Tyus Jones, PG,http://www.spotrac.com/redirect/player/17852/,MIN,Oct 15 2017,Minnesota (MIN) exercised $2.44 million option for 2018-19				
Karl-Anthony Towns, C,http://www.spotrac.com/redirect/player/17829/,MIN,Oct 15 2017,Minnesota (MIN) exercised $7.84 million option for 2018-19				
Shawne Williams, SF,http://www.spotrac.com/redirect/player/2417/,MIN,Oct 14 2017,Waived by Minnesota (MIN)				
Melo Trimble, PG,http://www.spotrac.com/redirect/player/23672/,MIN,Oct 14 2017,Waived by Minnesota (MIN)				
Amile Jefferson, PF,http://www.spotrac.com/redirect/player/24422/,MIN,Oct 14 2017,Waived by Minnesota (MIN)				
Shawne Williams, SF,http://www.spotrac.com/redirect/player/2417/,MIN,Oct 13 2017,Signed a contract with Minnesota (MIN)				
Andrew Wiggins, SG,http://www.spotrac.com/redirect/player/15353/,MIN,Oct 11 2017,Signed a 5 year $146.45 million maximum contract extension with Minnesota (MIN)				
Aaron Brooks, PG,http://www.spotrac.com/redirect/player/2390/,MIN,Sep 22 2017,Signed a contract with Minnesota (MIN)				
Melo Trimble, PG,http://www.spotrac.com/redirect/player/23672/,MIN,Sep 18 2017,Signed a contract with Minnesota (MIN)				
Amile Jefferson, PF,http://www.spotrac.com/redirect/player/24422/,MIN,Sep 18 2017,Signed a contract with Minnesota (MIN)				
Shabazz Muhammad, SF,http://www.spotrac.com/redirect/player/13327/,MIN,Sep 14 2017,Signed a 2 year $3.37 million contract with Minnesota (MIN)				
Marcus Georges-Hunt, SG,http://www.spotrac.com/redirect/player/20982/,MIN,Aug 10 2017,Signed a contract with Minnesota (MIN)				
Anthony Brown, SF,http://www.spotrac.com/redirect/player/17862/,MIN,Aug 1 2017,Signed a two-way contract with Minnesota (MIN)				
Jamal Crawford, SG,http://www.spotrac.com/redirect/player/2618/,MIN,Jul 19 2017,Signed a 2 year $8.9 million contract with Minnesota (MIN)				
Omri Casspi, SF,http://www.spotrac.com/redirect/player/6325/,MIN,Jul 12 2017,Signed a 1 year $2.1 million contract with Golden State (GSW)				
Jeff Teague, PG,http://www.spotrac.com/redirect/player/6272/,MIN,Jul 10 2017,Signed a 3 year $57 million contract with Minnesota (MIN)				
Taj Gibson, PF,http://www.spotrac.com/redirect/player/6278/,MIN,Jul 10 2017,Signed a 2 year $28 million contract with Minnesota (MIN)				
Justin Patton, C,http://www.spotrac.com/redirect/player/23611/,MIN,Jul 4 2017,Signed a 2 year $4.92 million contract with Minnesota (MIN)				
Ricky Rubio, PG,http://www.spotrac.com/redirect/player/6305/,MIN,Jun 30 2017,Traded to Utah (UTH) from Minnesota (MIN)  for 2018 1st round pick [Top-14 protected] 				
Jordan Hill, C,http://www.spotrac.com/redirect/player/6310/,MIN,Jun 26 2017,Waived by Minnesota (MIN)				
Shabazz Muhammad, SF,http://www.spotrac.com/redirect/player/13327/,MIN,Jun 26 2017,Minnesota (MIN) extended $4.19 million Qualifying Offer; becomes a Restricted Free Agent				
Zach LaVine, SG,http://www.spotrac.com/redirect/player/15365/,MIN,Jun 22 2017,Traded to Chicago (CHI) from Minnesota (MIN)  with  Kris DunnLaui MarkkanenJimmy ButlerJustin Patton
Laui Markkanen, PF,http://www.spotrac.com/redirect/player/23602/,MIN,Jun 22 2017,Drafted by Minnesota (MIN): Round 1 (#7overall)				
Nikola Pekovic, C,http://www.spotrac.com/redirect/player/7003/,MIN,Jun 20 2017,Waived by Minnesota (MIN) - medical retirement				
Omri Casspi, SF,http://www.spotrac.com/redirect/player/6325/,MIN,Mar 20 2017,Signed a 1 year $186k contract with Minnesota (MIN)				
Lance Stephenson, SG,http://www.spotrac.com/redirect/player/6922/,MIN,Mar 8 2017,Signed a 10-day contract with Minnesota (MIN)				
Lance Stephenson, SG,http://www.spotrac.com/redirect/player/6922/,MIN,Feb 8 2017,Signed a 10-day contract with Minnesota (MIN)				
John Lucas III, PG,http://www.spotrac.com/redirect/player/7111/,MIN,Jan 7 2017,Waived by Minnesota (MIN)				
Amile Jefferson, PF,http://www.spotrac.com/redirect/player/24422/,MIN,Apr 11 2018,Signed a contract with Minnesota (MIN)				
Amile Jefferson, PF,http://www.spotrac.com/redirect/player/24422/,MIN,Apr 11 2018,Minnesota (MIN) terminated two-way contract				
Derrick Rose, PG,http://www.spotrac.com/redirect/player/6095/,MIN,Mar 8 2018,Signed a 1 year contract with Minnesota (MIN)				
Shabazz Muhammad, SF,http://www.spotrac.com/redirect/player/13327/,MIN,Mar 1 2018,Waived by Minnesota (MIN)				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Nov 5 2017,Fined $2000 for ejection from WAS-TOR game				
Carrick Felix, SG,http://www.spotrac.com/redirect/player/13346/,WAS,Nov 2 2017,Waived by Washington (WAS)				
Chris McCullough, PF,http://www.spotrac.com/redirect/player/17857/,WAS,Oct 31 2017,Washington (WAS) declined $2.24 million option for 2018-19				
Bradley Beal, SG,http://www.spotrac.com/redirect/player/10811/,WAS,Oct 29 2017,Fined $50000 for altercation with Draymond Greenl during WAS-GSW game				
Carrick Felix, SG,http://www.spotrac.com/redirect/player/13346/,WAS,Oct 29 2017,Suspended 1 game (forfeit $9052) for leaving the bench during altercation during WAS-GSW game				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Oct 29 2017,Suspended 1 game (forfeit $55172) for leaving the bench during an altercation during WAS-GSW game				
Kelly Oubre, SF,http://www.spotrac.com/redirect/player/17843/,WAS,Oct 29 2017,Fined $15000 for aggressively entering altercation during WAS-GSW game				
Bradley Beal, SG,http://www.spotrac.com/redirect/player/10811/,WAS,Oct 27 2017,Fined $2000 for ejection from WAS-GSW game				
Kelly Oubre, SF,http://www.spotrac.com/redirect/player/17843/,WAS,Oct 21 2017,Washington (WAS) exercised $3.2 million option for 2018-19				
Donald Sloan, PG,http://www.spotrac.com/redirect/player/8678/,WAS,Oct 14 2017,Waived by Washington (WAS)				
Daniel Ochefu, SF,http://www.spotrac.com/redirect/player/20746/,WAS,Oct 9 2017,Waived by Washington (WAS)				
Donald Sloan, PG,http://www.spotrac.com/redirect/player/8678/,WAS,Aug 25 2017,Signed a contract with Washington (WAS)				
John Wall, PG,http://www.spotrac.com/redirect/player/6882/,WAS,Jul 26 2017,Signed a 4 year $170 million contract extension (Designated Veteran Player Extension) with Washington (WAS)				
Otto Porter Jr., SF,http://www.spotrac.com/redirect/player/13316/,WAS,Jul 19 2017,Signed a 4 year $106.5 million with Washington (WAS); Washington (WAS) can matched Brooklyn (BKN) Offer Sheet				
Jodie Meeks, SG,http://www.spotrac.com/redirect/player/6300/,WAS,Jul 12 2017,Signed a 2 year $6.7 million contract with Washington (WAS)				
Bojan Bogdanovic, SF,http://www.spotrac.com/redirect/player/8083/,WAS,Jul 10 2017,Signed a 2 year $21 million contract with Indiana (IND)				
Mike Scott, PF,http://www.spotrac.com/redirect/player/10868/,WAS,Jul 8 2017,Signed a 1 year $1.7 million contract with Washington (WAS)				
Michael Young, PF,http://www.spotrac.com/redirect/player/24056/,WAS,Jul 5 2017,Signed a two-way contract with Washington (WAS)				
Tim Frazier, PG,http://www.spotrac.com/redirect/player/15755/,WAS,Jun 21 2017,Traded to Washington (WAS) from New Orleans (NOP)  for 2017 2nd round pick (#52)				
Kelly Oubre, SF,http://www.spotrac.com/redirect/player/17843/,WAS,May 6 2017,Suspended 1 game (forfeit $18242) charging and making forceful and unwarranted contact during BOS-WAS game (playoff)				
Brandon Jennings, PG,http://www.spotrac.com/redirect/player/6299/,WAS,May 4 2017,Fined $2000 for ejection (two technicals) from BOS-WAS game (playoff)				
Kelly Oubre, SF,http://www.spotrac.com/redirect/player/17843/,WAS,May 4 2017,Fined $2000 for ejection from BOS-WAS game (playoff)				
Kelly Oubre, SF,http://www.spotrac.com/redirect/player/17843/,WAS,Apr 21 2017,Fined $25000 for kicking a ball into the stands and striking a spectator after ATL-WAS game (playoff)				
John Wall, PG,http://www.spotrac.com/redirect/player/6882/,WAS,Apr 2 2017,Fined $15000 for publically criticizing the refs after WAS-UTH game				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Mar 29 2017,Fined $8000 for ejection from WAS-LAC game				
Brandon Jennings, PG,http://www.spotrac.com/redirect/player/6299/,WAS,Mar 9 2017,Fined $35000 for making menacing gestures during altercation during WAS-PHX game				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Mar 8 2017,Fined $6000 for ejection from WAS-DEN game				
Brandon Jennings, PG,http://www.spotrac.com/redirect/player/6299/,WAS,Mar 7 2017,Fined $6000 for ejection from WAS-PHX game				
Danuel House, SF,http://www.spotrac.com/redirect/player/20800/,WAS,Mar 1 2017,Waived by Washington (WAS)				
Brandon Jennings, PG,http://www.spotrac.com/redirect/player/6299/,WAS,Mar 1 2017,Signed a 1 year $1.2 million contract with Washington (WAS)				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Feb 28 2017,Fined $25000 for throwing ball at official and into the stands during UTH-WAS game				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Feb 26 2017,Fined $4000 for ejection from UTH-WAS game				
Marcus Thornton, SG,http://www.spotrac.com/redirect/player/6308/,WAS,Feb 22 2017,Traded to Brooklyn (BKN) from Washington (WAS)  with  Andrew NicholsonBojan BogdanovicChris McCullough
John Wall, PG,http://www.spotrac.com/redirect/player/6882/,WAS,Jan 13 2017,Fined $15000 for confrontation during BOS-WAS game				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Apr 22 2018,Fined $25000 for attempting to escalate an altercation and pushing an official during TOR-WAS game (playoff)				
Jodie Meeks, SG,http://www.spotrac.com/redirect/player/6300/,WAS,Apr 13 2018,Suspended 25 games for violating the NBA/NBPA anti-drug program				
Ty Lawson, PG,http://www.spotrac.com/redirect/player/6283/,WAS,Apr 11 2018,Signed a contract with Washington (WAS)				
Markieff Morris, PF,http://www.spotrac.com/redirect/player/8064/,WAS,Apr 8 2018,Fined $15000 for 'directing inappropriate comments toward a game official' during ATL-WAS game				
Ramon Sessions, PG,http://www.spotrac.com/redirect/player/2566/,WAS,Mar 16 2018,Signed a contract with Washington (WAS)				
Ramon Sessions, PG,http://www.spotrac.com/redirect/player/2566/,WAS,Mar 5 2018,Signed a 10-day contract with Washington (WAS)				
Ramon Sessions, PG,http://www.spotrac.com/redirect/player/2566/,WAS,Feb 23 2018,Signed a 10-day contract with Washington (WAS)				
Sheldon McClellan, SG,http://www.spotrac.com/redirect/player/20279/,WAS,Feb 8 2018,Traded to Atlanta (ATL) from Washington (WAS)  with cash for 2nd Round pick				
Tim Frazier, PG,http://www.spotrac.com/redirect/player/15755/,WAS,Jan 17 2018,Fined $2000 for ejection from WAS-CHA game				
Michael Young, PF,http://www.spotrac.com/redirect/player/24056/,WAS,Jan 3 2018,Waived by Washington (WAS)				
